阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2160,SUV,4,5,230,370,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2240,SUV,4,5,230,370,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2240,SUV,4,4,230,370,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2160,SUV,4,5,230,370,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2280,SUV,4,5,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2240,SUV,4,5,230,370,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2365,SUV,4,5,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2280,SUV,4,5,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2365,SUV,4,4,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2160,SUV,4,5,230,370,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2280,SUV,4,5,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2280,SUV,4,5,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2365,SUV,4,5,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2280,SUV,4,4,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2280,SUV,4,4,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2365,SUV,4,4,425,650,纯电动,
阿维塔科技,SUV,4880*1970*1601,200,-,五年或12万公里,4880,1970,1601,2975,1678,1678,2425,SUV,4,4,425,650,纯电动,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,2000,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2040,MPV,5,4,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,6,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2040,MPV,5,4,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1776,195,-,三年或10万公里,5238,1878,1776,3088,1602,1605,1880,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1880,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,2000,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1970,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1970,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1970,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,6,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,6,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2040,MPV,5,4,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1776,195,-,三年或10万公里,5238,1878,1776,3088,1602,1605,1880,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1945,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,2000,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,2000,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1970,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1970,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2050,MPV,5,7,174,350,汽油+48V轻混系统,
上汽通用别克,中大型MPV,5238*1878*1776,195,-,三年或10万公里,5238,1878,1776,3088,1602,1605,1880,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1880,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1880,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1900,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1900,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,1980,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,1980,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1930,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1930,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2000,MPV,5,6,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2000,MPV,5,4,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2000,MPV,5,6,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,2000,MPV,5,4,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1776,195,-,三年或10万公里,5238,1878,1776,3088,1602,1605,1880,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1880,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1800,195,-,三年或10万公里,5238,1878,1800,3088,1602,1605,1900,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,1980,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5238*1878*1789,195,-,三年或10万公里,5238,1878,1789,3088,1602,1605,1980,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1930,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1805,195,-,三年或10万公里,5219,1878,1805,3088,1612,1626,1930,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,-,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,中大型MPV,5219*1878*1799,195,8.76,三年或10万公里,5219,1878,1799,3088,1612,1626,1998,MPV,5,7,174,350,汽油,
上汽通用别克,MPV,5203*1878*1809,205,-,-,-,-,-,3088,1612,1626,-,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5203*1878*1811,205,-,三年或10万公里,5203,1878,1811,3088,1612,1626,1878,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5203*1878*1809,205,-,三年或10万公里,5203,1878,1809,3088,1612,1626,1910,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5203*1878*1805,205,-,三年或10万公里,5203,1878,1805,3088,1612,1626,1960,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5203*1878*1805,205,-,三年或10万公里,5203,1878,1805,3088,1612,1626,1960,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5203*1878*1805,205,-,三年或10万公里,5203,1878,1805,3088,1612,1626,1980,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5256*1878*1776,205,-,三年或10万公里,5256,1878,1776,3088,1602,1605,1860,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5256*1878*1776,205,8.31,三年或10万公里,5256,1878,1776,3088,1602,1605,1860,MPV,5,7,191,350,汽油,
上汽通用别克,中大型MPV,5256*1878*1776,205,-,三年或10万公里,5256,1878,1776,3088,1602,1605,1860,MPV,5,7,191,350,汽油,
上汽通用别克,MPV,5203*1878*1811,205,-,三年或10万公里,5203,1878,1811,3088,1612,1626,1878,MPV,5,7,191,350,汽油,
上汽通用别克,MPV,5203*1878*1809,205,-,三年或10万公里,5203,1878,1809,3088,1612,1626,1910,MPV,5,7,191,350,汽油,
上汽通用别克,MPV,5203*1878*1805,205,-,三年或10万公里,5203,1878,1805,3088,1612,1626,1960,MPV,5,7,191,350,汽油,
上汽通用别克,MPV,5203*1878*1805,205,-,三年或10万公里,5203,1878,1805,3088,1612,1626,1960,MPV,5,7,191,350,汽油,
上汽通用别克,MPV,5203*1878*1805,205,-,三年或10万公里,5203,1878,1805,3088,1612,1626,1980,MPV,5,7,191,350,汽油,
上汽通用别克,MPV,5256*1878*1776,195,-,三年或10万公里,5256,1878,1776,3088,1602,1605,1860,MPV,5,7,147,253,汽油,
上汽通用别克,MPV,5256*1878*1776,195,-,三年或10万公里,5256,1878,1776,3088,1602,1605,1860,MPV,5,7,147,253,汽油,
上汽通用别克,MPV,5256*1878*1776,195,9.84,三年或10万公里,5256,1878,1776,3088,1602,1605,1860,MPV,5,7,147,253,汽油,
上汽通用别克,MPV,5266*1878*1772,180,-,三年或10万公里,5266,1878,1772,3088,1593,1603,1860,MPV,5,7,137,240,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,三年或10万公里,5213,1847,1750,3088,1586,1596,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5213*1847*1750,175,11.22,三年或10万公里,5213,1847,1750,3088,1586,1596,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,三年或10万公里,5213,1847,1750,3088,1586,1596,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5266*1878*1772,180,-,三年或10万公里,5266,1878,1772,3088,1593,1603,1860,MPV,5,7,137,240,汽油,
上汽通用别克,MPV,5266*1878*1800,180,11.95,三年或10万公里,5266,1878,1800,3088,1593,1603,1860,MPV,5,7,137,240,汽油,
上汽通用别克,MPV,5266*1878*1800,192,-,三年或10万公里,5266,1878,1800,3088,1593,1603,1930,MPV,5,7,190,290,汽油,
上汽通用别克,MPV,5266*1878*1800,192,-,三年或10万公里,5266,1878,1800,3088,1593,1603,1930,MPV,5,7,190,290,汽油,
上汽通用别克,MPV,5256*1878*1800,192,-,三年或10万公里,5256,1878,1800,3088,1593,1601,1930,MPV,5,7,190,290,汽油,
上汽通用别克,MPV,5256*1878*1800,192,-,三年或10万公里,5256,1878,1800,3088,1593,1601,1930,MPV,5,7,190,290,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,三年或10万公里,5213,1847,1750,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,三年或10万公里,5213,1847,1750,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,三年或10万公里,5213,1847,1750,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5256*1878*1772,180,-,三年或10万公里,5256,1878,1772,3088,1593,1601,1860,MPV,5,7,137,240,汽油,
上汽通用别克,MPV,5256*1878*1800,180,-,三年或10万公里,5256,1878,1800,3088,1593,1601,1860,MPV,5,7,137,240,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,三年或10万公里,5213,1847,1750,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,两年或6万公里,5213,1847,1750,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5213*1847*1750,175,-,两年或6万公里,5213,1847,1750,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5256*1878*1772,180,-,两年或6万公里,5256,1878,1772,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5256*1878*1800,180,-,两年或6万公里,5256,1878,1800,3088,1593,1601,1840,MPV,5,7,123,225,汽油,
上汽通用别克,MPV,5256*1878*1800,192,-,两年或6万公里,5256,1878,1800,3088,1593,1601,1930,MPV,5,7,190,290,汽油,
上汽通用别克,MPV,5256*1878*1800,192,9.27,两年或6万公里,5256,1878,1800,3088,1593,1601,1930,MPV,5,7,190,290,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,-,MPV,5,7,112,209,汽油,
上汽通用别克,MPV,5213*1847*1745,168,-,两年或6万公里,5213,1847,1745,3079,1586,1590,-,MPV,5,7,131,244,汽油,
上汽通用别克,MPV,5213*1847*1745,168,-,两年或6万公里,5213,1847,1745,3079,1586,1590,-,MPV,5,7,131,244,汽油,
上汽通用别克,MPV,5213*1847*1745,168,-,两年或6万公里,5213,1847,1745,3079,1586,1590,-,MPV,5,7,131,244,汽油,
上汽通用别克,MPV,5213*1847*1745,168,-,两年或6万公里,5213,1847,1745,3079,1586,1590,-,MPV,5,7,131,244,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,-,MPV,5,7,112,209,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,1803,MPV,5,7,126,256,汽油,
上汽通用别克,MPV,5213*1847*1745,168,-,两年或6万公里,5213,1847,1745,3079,1586,1590,-,MPV,5,8,126,256,汽油,
上汽通用别克,MPV,5213*1847*1745,168,-,两年或6万公里,5213,1847,1745,3079,1586,1590,-,MPV,5,7,126,256,汽油,
上汽通用别克,MPV,5213*1847*1745,168,-,两年或6万公里,5213,1847,1745,3079,1586,1590,-,MPV,5,7,126,256,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,-,MPV,5,7,112,209,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,-,MPV,5,8,112,209,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,1817,MPV,5,7,126,256,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,1803,MPV,5,7,126,256,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,1803,MPV,5,7,126,256,汽油,
上汽通用别克,MPV,5100*1847*1729,168,-,两年或6万公里,5100,1847,1729,3047,1562,1608,1817,MPV,5,7,126,256,汽油,
长城汽车,紧凑型SUV,4645*1860*1720,165,-,三年或10万公里,4645,1860,1720,2680,1585,1585,1580,SUV,5,5,110,218,汽油,
长城汽车,紧凑型SUV,4645*1860*1720,165,-,三年或10万公里,4645,1860,1720,2680,1585,1585,1580,SUV,5,5,110,218,汽油,
长城汽车,紧凑型SUV,4653*1886*1730,180,-,三年或10万公里,4653,1886,1730,2738,1631,1640,1720,SUV,5,5,179,530,油电混合,
长城汽车,紧凑型SUV,4653*1886*1730,190,-,三年或10万公里,4653,1886,1730,2738,1631,1640,1520,SUV,5,5,135,275,汽油,
